Material No,Material Description,Matched Category,K Factor,Equipment,MTBR,Reliability_365days
240720004,RUBBER GASKET,GASKET,2,,3500,0.989183414
250007817,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
250007818,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
250007819,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
250007820,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
250009530,CONTROLLER,CONTROLLER,0.9,,3500,0.877447503
250009533,DIGITAL INPUT MODULE,MODULE,1,,3500,0.900967841
250009538,GE DISPLAY ( QUICK PANEL VIEW) ( 24 VDC*,DISPLAY,1.1,,3500,0.920180496
250009541,16 CHANNEL RELAY BOARD (RM CARD),RELAY,1.2,,10000,0.981350384
250009544,PROFIBUS CABLE (2.4 MTRS) WITH CONNECTR*,CABLE,1.2,,20000,0.991839115
250009545,ANALOG INPUT BARRIER ,CONNECTOR,1.2,,3500,0.93579915
250009551,FISCO POWER SUPPLY(PLUGGABLE CARRIER MO*,POWER SUPPLY,1,,3500,0.900967841
260026016,CABLE TACH 15'DD,CABLE,1.2,,20000,0.991839115
260056209,NEEDLE VALVE,VALVE,2.2,,3500,0.99310407
260056256,REPAIR KIT FOR HAND PUMP,PUMP,2,,7000,0.997284815
260056262,HYDRAULIC MOTOR,MOTOR,1.6,,7000,0.991177557
260056271,HYDRAULIC MOTOR,MOTOR,1.6,,7000,0.991177557
260159002,BELLIEVELIE SPRING,SPRING,2.5,,3500,0.996494099
260159010,OVER RIDING BRAKE CLUTCH ASSEMBLY,ROTOR,2.8,,3500,0.998219088
260159012,O-RING AND SEAL KIT,SEAL,2,,3500,0.989183414
260159015,O-RING AND SEAL KIT,SEAL,2,,3500,0.989183414
260159015,O-RING AND SEAL KIT,SEAL,2,10044755,3500,0.989183414
260159015,O-RING AND SEAL KIT,SEAL,2,10044758,3500,0.989183414
260159015,O-RING AND SEAL KIT,SEAL,2,10044892,3500,0.989183414
260159015,O-RING AND SEAL KIT,SEAL,2,10044895,3500,0.989183414
260159015,O-RING AND SEAL KIT,SEAL,2,10199089,3500,0.989183414
260159017,RELIEF VALVE,VALVE,2.2,,3500,0.99310407
260159020,OIL SEAL,OIL/CHEMICAL,1.2,,3500,0.93579915
260159020,OIL SEAL,OIL/CHEMICAL,1.2,10044758,3500,0.93579915
